Month,Division,Line,Day Type,Reporting Category,Subcategory,Incidents
2025-06-01,B DIVISION,D,1,Infrastructure & Equipment,Braking,4
2025-06-01,B DIVISION,D,1,Infrastructure & Equipment,Door-Related,7
2025-06-01,B DIVISION,D,1,Infrastructure & Equipment,"Fire, Smoke, Debris",5
2025-06-01,B DIVISION,D,1,Infrastructure & Equipment,Other - CE,15
2025-06-01,B DIVISION,D,1,Infrastructure & Equipment,Other - Sig,22
2025-06-01,B DIVISION,D,1,Infrastructure & Equipment,Other Infrastructure,4
2025-06-01,B DIVISION,D,1,Infrastructure & Equipment,Other Internal Disruptions,1
2025-06-01,B DIVISION,D,1,Infrastructure & Equipment,Propulsion,3
2025-06-01,B DIVISION,D,1,Infrastructure & Equipment,Rail and Roadbed,3
2025-06-01,B DIVISION,D,1,Infrastructure & Equipment,Service Delivery,13
2025-06-01,B DIVISION,D,1,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-06-01,B DIVISION,D,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,2
2025-06-01,B DIVISION,D,1,Operating Conditions,Other Operating Environment,18
2025-06-01,B DIVISION,D,1,Operating Conditions,Service Management,0
2025-06-01,B DIVISION,D,1,Planned ROW Work,Capital Work - Other Planned ROW,1
2025-06-01,B DIVISION,D,1,Planned ROW Work,Insufficient Supplement Schedule,0
2025-06-01,B DIVISION,D,1,Planned ROW Work,Other Planned ROW Work,0
2025-06-01,B DIVISION,D,1,Planned ROW Work,Subways Maintenance,38
2025-06-01,B DIVISION,D,1,Planned ROW Work,Work Equipment,15
2025-06-01,B DIVISION,D,1,Police & Medical,Persons on Roadbed,3
2025-06-01,B DIVISION,D,1,Police & Medical,"Public Conduct, Crime, Police Response",46
2025-06-01,B DIVISION,D,1,Police & Medical,Sick/Injured Customer,6
2025-06-01,B DIVISION,D,2,,,0
2025-06-01,B DIVISION,D,2,Crew Availability,Crew Availability,15
2025-06-01,B DIVISION,D,2,External Factors,External Agency or Utility,0
2025-06-01,B DIVISION,D,2,External Factors,External Debris on Roadbed,0
2025-06-01,B DIVISION,D,2,External Factors,Inclement Weather,0
2025-06-01,B DIVISION,D,2,Infrastructure & Equipment,Braking,0
2025-06-01,B DIVISION,D,2,Infrastructure & Equipment,Door-Related,0
2025-06-01,B DIVISION,D,2,Infrastructure & Equipment,"Fire, Smoke, Debris",0
2025-06-01,B DIVISION,D,2,Infrastructure & Equipment,Other - CE,2
2025-06-01,B DIVISION,D,2,Infrastructure & Equipment,Other - Sig,5
2025-06-01,B DIVISION,D,2,Infrastructure & Equipment,Other Infrastructure,0
2025-06-01,B DIVISION,D,2,Infrastructure & Equipment,Other Internal Disruptions,0
2025-06-01,B DIVISION,D,2,Infrastructure & Equipment,Propulsion,0
2025-06-01,B DIVISION,D,2,Infrastructure & Equipment,Rail and Roadbed,1
2025-06-01,B DIVISION,D,2,Infrastructure & Equipment,Service Delivery,6
2025-06-01,B DIVISION,D,2,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-06-01,B DIVISION,D,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,1
2025-06-01,B DIVISION,D,2,Operating Conditions,Other Operating Environment,2
2025-06-01,B DIVISION,D,2,Operating Conditions,Service Management,0
2025-06-01,B DIVISION,D,2,Planned ROW Work,Capital Work - Other Planned ROW,1
2025-06-01,B DIVISION,D,2,Planned ROW Work,Insufficient Supplement Schedule,0
2025-06-01,B DIVISION,D,2,Planned ROW Work,Other Planned ROW Work,0
2025-06-01,B DIVISION,D,2,Planned ROW Work,Subways Maintenance,16
2025-06-01,B DIVISION,D,2,Planned ROW Work,Work Equipment,3
2025-06-01,B DIVISION,D,2,Police & Medical,Persons on Roadbed,4
2025-06-01,B DIVISION,D,2,Police & Medical,"Public Conduct, Crime, Police Response",18
2025-06-01,B DIVISION,D,2,Police & Medical,Sick/Injured Customer,1
2025-06-01,B DIVISION,E,1,,,0
2025-06-01,B DIVISION,E,1,Crew Availability,Crew Availability,4
2025-06-01,B DIVISION,E,1,External Factors,External Agency or Utility,1
2025-06-01,B DIVISION,E,1,External Factors,External Debris on Roadbed,1
2025-06-01,B DIVISION,E,1,External Factors,Inclement Weather,0
2025-06-01,B DIVISION,E,1,Infrastructure & Equipment,Braking,0
2025-06-01,B DIVISION,E,1,Infrastructure & Equipment,Door-Related,0
2025-06-01,B DIVISION,E,1,Infrastructure & Equipment,"Fire, Smoke, Debris",2
2025-06-01,B DIVISION,E,1,Infrastructure & Equipment,Other - CE,3
2025-06-01,B DIVISION,E,1,Infrastructure & Equipment,Other - Sig,15
2025-06-01,B DIVISION,E,1,Infrastructure & Equipment,Other Infrastructure,5
2025-06-01,B DIVISION,E,1,Infrastructure & Equipment,Other Internal Disruptions,2
2025-06-01,B DIVISION,E,1,Infrastructure & Equipment,Propulsion,0
2025-06-01,B DIVISION,E,1,Infrastructure & Equipment,Rail and Roadbed,5
2025-06-01,B DIVISION,E,1,Infrastructure & Equipment,Service Delivery,5
2025-06-01,B DIVISION,E,1,Infrastructure & Equipment,Signal Modernization Capital Project,25
2025-06-01,B DIVISION,E,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,4
2025-06-01,B DIVISION,E,1,Operating Conditions,Other Operating Environment,23
2025-06-01,B DIVISION,E,1,Operating Conditions,Service Management,0
2025-06-01,B DIVISION,E,1,Planned ROW Work,Capital Work - Other Planned ROW,6
2025-06-01,B DIVISION,E,1,Planned ROW Work,Insufficient Supplement Schedule,0
2025-06-01,B DIVISION,E,1,Planned ROW Work,Other Planned ROW Work,0
2025-06-01,B DIVISION,E,1,Planned ROW Work,Subways Maintenance,55
2025-06-01,B DIVISION,E,1,Planned ROW Work,Work Equipment,1
2025-06-01,B DIVISION,E,1,Police & Medical,Persons on Roadbed,4
2025-06-01,B DIVISION,E,1,Police & Medical,"Public Conduct, Crime, Police Response",25
2025-06-01,B DIVISION,E,1,Police & Medical,Sick/Injured Customer,6
2025-06-01,B DIVISION,E,2,,,0
2025-06-01,B DIVISION,E,2,Crew Availability,Crew Availability,5
2025-06-01,B DIVISION,E,2,External Factors,External Agency or Utility,0
2025-06-01,B DIVISION,E,2,External Factors,External Debris on Roadbed,0
2025-06-01,B DIVISION,E,2,External Factors,Inclement Weather,0
2025-06-01,B DIVISION,E,2,Infrastructure & Equipment,Braking,0
2025-06-01,B DIVISION,E,2,Infrastructure & Equipment,Door-Related,0
2025-06-01,B DIVISION,E,2,Infrastructure & Equipment,"Fire, Smoke, Debris",0
2025-06-01,B DIVISION,E,2,Infrastructure & Equipment,Other - CE,0
2025-06-01,B DIVISION,E,2,Infrastructure & Equipment,Other - Sig,3
2025-06-01,B DIVISION,E,2,Infrastructure & Equipment,Other Infrastructure,0
2025-06-01,B DIVISION,E,2,Infrastructure & Equipment,Other Internal Disruptions,0
2025-06-01,B DIVISION,E,2,Infrastructure & Equipment,Propulsion,0
2025-06-01,B DIVISION,E,2,Infrastructure & Equipment,Rail and Roadbed,2
2025-06-01,B DIVISION,E,2,Infrastructure & Equipment,Service Delivery,2
2025-06-01,B DIVISION,E,2,Infrastructure & Equipment,Signal Modernization Capital Project,1
2025-06-01,B DIVISION,E,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,0
2025-06-01,B DIVISION,E,2,Operating Conditions,Other Operating Environment,4
2025-06-01,B DIVISION,E,2,Operating Conditions,Service Management,0
2025-06-01,B DIVISION,E,2,Planned ROW Work,Capital Work - Other Planned ROW,1
2025-06-01,B DIVISION,E,2,Planned ROW Work,Insufficient Supplement Schedule,0
2025-06-01,B DIVISION,E,2,Planned ROW Work,Other Planned ROW Work,0
2025-06-01,B DIVISION,E,2,Planned ROW Work,Subways Maintenance,21
2025-06-01,B DIVISION,E,2,Planned ROW Work,Work Equipment,1
2025-06-01,B DIVISION,E,2,Police & Medical,Persons on Roadbed,0
2025-06-01,B DIVISION,E,2,Police & Medical,"Public Conduct, Crime, Police Response",7
2025-06-01,B DIVISION,E,2,Police & Medical,Sick/Injured Customer,1
2025-06-01,B DIVISION,F,1,,,0
2025-06-01,B DIVISION,F,1,Crew Availability,Crew Availability,9
2025-06-01,B DIVISION,F,1,External Factors,External Agency or Utility,2
2025-06-01,B DIVISION,F,1,External Factors,External Debris on Roadbed,0
2025-06-01,B DIVISION,F,1,External Factors,Inclement Weather,0
2025-06-01,B DIVISION,F,1,Infrastructure & Equipment,Braking,2
2025-06-01,B DIVISION,F,1,Infrastructure & Equipment,Door-Related,0
2025-06-01,B DIVISION,F,1,Infrastructure & Equipment,"Fire, Smoke, Debris",5
2025-06-01,B DIVISION,F,1,Infrastructure & Equipment,Other - CE,13
2025-06-01,B DIVISION,F,1,Infrastructure & Equipment,Other - Sig,19
2025-06-01,B DIVISION,F,1,Infrastructure & Equipment,Other Infrastructure,6
2025-06-01,B DIVISION,F,1,Infrastructure & Equipment,Other Internal Disruptions,6
2025-06-01,B DIVISION,F,1,Infrastructure & Equipment,Propulsion,3
2025-06-01,B DIVISION,F,1,Infrastructure & Equipment,Rail and Roadbed,11
2025-06-01,B DIVISION,F,1,Infrastructure & Equipment,Service Delivery,20
2025-06-01,B DIVISION,F,1,Infrastructure & Equipment,Signal Modernization Capital Project,22
2025-06-01,B DIVISION,F,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,0
2025-06-01,B DIVISION,F,1,Operating Conditions,Other Operating Environment,24
2025-06-01,B DIVISION,F,1,Operating Conditions,Service Management,0
2025-06-01,B DIVISION,F,1,Planned ROW Work,Capital Work - Other Planned ROW,6
2025-06-01,B DIVISION,F,1,Planned ROW Work,Insufficient Supplement Schedule,0
2025-06-01,B DIVISION,F,1,Planned ROW Work,Other Planned ROW Work,0
2025-06-01,B DIVISION,F,1,Planned ROW Work,Subways Maintenance,56
2025-06-01,B DIVISION,F,1,Planned ROW Work,Work Equipment,17
2025-06-01,B DIVISION,F,1,Police & Medical,Persons on Roadbed,3
2025-06-01,B DIVISION,F,1,Police & Medical,"Public Conduct, Crime, Police Response",63
2025-06-01,B DIVISION,F,1,Police & Medical,Sick/Injured Customer,9
2025-06-01,B DIVISION,F,2,,,0
2025-06-01,B DIVISION,F,2,Crew Availability,Crew Availability,5
2025-06-01,B DIVISION,F,2,External Factors,External Agency or Utility,0
2025-06-01,B DIVISION,F,2,External Factors,External Debris on Roadbed,1
2025-06-01,B DIVISION,F,2,External Factors,Inclement Weather,0
2025-06-01,B DIVISION,F,2,Infrastructure & Equipment,Braking,1
2025-06-01,B DIVISION,F,2,Infrastructure & Equipment,Door-Related,0
2025-06-01,B DIVISION,F,2,Infrastructure & Equipment,"Fire, Smoke, Debris",0
2025-06-01,B DIVISION,F,2,Infrastructure & Equipment,Other - CE,2
2025-06-01,B DIVISION,F,2,Infrastructure & Equipment,Other - Sig,5
2025-06-01,B DIVISION,F,2,Infrastructure & Equipment,Other Infrastructure,1
2025-06-01,B DIVISION,F,2,Infrastructure & Equipment,Other Internal Disruptions,2
2025-06-01,B DIVISION,F,2,Infrastructure & Equipment,Propulsion,0
2025-06-01,B DIVISION,F,2,Infrastructure & Equipment,Rail and Roadbed,2
2025-06-01,B DIVISION,F,2,Infrastructure & Equipment,Service Delivery,3
2025-06-01,B DIVISION,F,2,Infrastructure & Equipment,Signal Modernization Capital Project,4
2025-06-01,B DIVISION,F,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,0
2025-06-01,B DIVISION,F,2,Operating Conditions,Other Operating Environment,7
2025-06-01,B DIVISION,F,2,Operating Conditions,Service Management,0
2025-06-01,B DIVISION,F,2,Planned ROW Work,Capital Work - Other Planned ROW,14
2025-06-01,B DIVISION,F,2,Planned ROW Work,Insufficient Supplement Schedule,0
2025-06-01,B DIVISION,F,2,Planned ROW Work,Other Planned ROW Work,0
2025-06-01,B DIVISION,F,2,Planned ROW Work,Subways Maintenance,22
2025-06-01,B DIVISION,F,2,Planned ROW Work,Work Equipment,2
2025-06-01,B DIVISION,F,2,Police & Medical,Persons on Roadbed,0
2025-06-01,B DIVISION,F,2,Police & Medical,"Public Conduct, Crime, Police Response",30
2025-06-01,B DIVISION,F,2,Police & Medical,Sick/Injured Customer,3
2025-06-01,B DIVISION,G,1,,,0
2025-06-01,B DIVISION,G,1,Crew Availability,Crew Availability,7
2025-06-01,B DIVISION,G,1,External Factors,External Agency or Utility,1
2025-06-01,B DIVISION,G,1,External Factors,External Debris on Roadbed,0
2025-06-01,B DIVISION,G,1,External Factors,Inclement Weather,0
2025-06-01,B DIVISION,G,1,Infrastructure & Equipment,Braking,1
2025-06-01,B DIVISION,G,1,Infrastructure & Equipment,Door-Related,4
2025-06-01,B DIVISION,G,1,Infrastructure & Equipment,"Fire, Smoke, Debris",1
2025-06-01,B DIVISION,G,1,Infrastructure & Equipment,Other - CE,4
2025-06-01,B DIVISION,G,1,Infrastructure & Equipment,Other - Sig,11
2025-06-01,B DIVISION,G,1,Infrastructure & Equipment,Other Infrastructure,9
2025-06-01,B DIVISION,G,1,Infrastructure & Equipment,Other Internal Disruptions,2
2025-06-01,B DIVISION,G,1,Infrastructure & Equipment,Propulsion,2
2025-06-01,B DIVISION,G,1,Infrastructure & Equipment,Rail and Roadbed,1
2025-06-01,B DIVISION,G,1,Infrastructure & Equipment,Service Delivery,8
2025-06-01,B DIVISION,G,1,Infrastructure & Equipment,Signal Modernization Capital Project,1
2025-06-01,B DIVISION,G,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,0
2025-06-01,B DIVISION,G,1,Operating Conditions,Other Operating Environment,32
2025-06-01,B DIVISION,G,1,Operating Conditions,Service Management,0
2025-06-01,B DIVISION,G,1,Planned ROW Work,Capital Work - Other Planned ROW,22
2025-06-01,B DIVISION,G,1,Planned ROW Work,Insufficient Supplement Schedule,0
2025-06-01,B DIVISION,G,1,Planned ROW Work,Other Planned ROW Work,0
2025-06-01,B DIVISION,G,1,Planned ROW Work,Subways Maintenance,37
2025-06-01,B DIVISION,G,1,Planned ROW Work,Work Equipment,4
2025-06-01,B DIVISION,G,1,Police & Medical,Persons on Roadbed,0
2025-06-01,B DIVISION,G,1,Police & Medical,"Public Conduct, Crime, Police Response",39
2025-06-01,B DIVISION,G,1,Police & Medical,Sick/Injured Customer,4
2025-06-01,B DIVISION,G,2,,,0
2025-06-01,B DIVISION,G,2,Crew Availability,Crew Availability,3
2025-06-01,B DIVISION,G,2,External Factors,External Agency or Utility,0
2025-06-01,B DIVISION,G,2,External Factors,External Debris on Roadbed,0
2025-06-01,B DIVISION,G,2,External Factors,Inclement Weather,0
2025-06-01,B DIVISION,G,2,Infrastructure & Equipment,Braking,0
2025-06-01,B DIVISION,G,2,Infrastructure & Equipment,Door-Related,2
2025-06-01,B DIVISION,G,2,Infrastructure & Equipment,"Fire, Smoke, Debris",0
2025-06-01,B DIVISION,G,2,Infrastructure & Equipment,Other - CE,0
2025-06-01,B DIVISION,G,2,Infrastructure & Equipment,Other - Sig,3
2025-06-01,B DIVISION,G,2,Infrastructure & Equipment,Other Infrastructure,1
2025-06-01,B DIVISION,G,2,Infrastructure & Equipment,Other Internal Disruptions,0
2025-06-01,B DIVISION,G,2,Infrastructure & Equipment,Propulsion,1
2025-06-01,B DIVISION,G,2,Infrastructure & Equipment,Rail and Roadbed,0
2025-06-01,B DIVISION,G,2,Infrastructure & Equipment,Service Delivery,1
2025-06-01,B DIVISION,G,2,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-06-01,B DIVISION,G,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,0
2025-06-01,B DIVISION,G,2,Operating Conditions,Other Operating Environment,14
2025-06-01,B DIVISION,G,2,Operating Conditions,Service Management,0
2025-06-01,B DIVISION,G,2,Planned ROW Work,Capital Work - Other Planned ROW,4
2025-06-01,B DIVISION,G,2,Planned ROW Work,Insufficient Supplement Schedule,0
2025-06-01,B DIVISION,G,2,Planned ROW Work,Other Planned ROW Work,0
2025-06-01,B DIVISION,G,2,Planned ROW Work,Subways Maintenance,11
2025-06-01,B DIVISION,G,2,Planned ROW Work,Work Equipment,0
2025-06-01,B DIVISION,G,2,Police & Medical,Persons on Roadbed,0
2025-06-01,B DIVISION,G,2,Police & Medical,"Public Conduct, Crime, Police Response",16
2025-06-01,B DIVISION,G,2,Police & Medical,Sick/Injured Customer,0
2025-06-01,B DIVISION,JZ,1,,,0
2025-06-01,B DIVISION,JZ,1,Crew Availability,Crew Availability,9
2025-06-01,B DIVISION,JZ,1,External Factors,External Agency or Utility,0
2025-06-01,B DIVISION,JZ,1,External Factors,External Debris on Roadbed,1
2025-06-01,B DIVISION,JZ,1,External Factors,Inclement Weather,1
2025-06-01,B DIVISION,JZ,1,Infrastructure & Equipment,Braking,7
2025-06-01,B DIVISION,JZ,1,Infrastructure & Equipment,Door-Related,2
2025-06-01,B DIVISION,JZ,1,Infrastructure & Equipment,"Fire, Smoke, Debris",1
2025-06-01,B DIVISION,JZ,1,Infrastructure & Equipment,Other - CE,5
2025-06-01,B DIVISION,JZ,1,Infrastructure & Equipment,Other - Sig,18
2025-06-01,B DIVISION,JZ,1,Infrastructure & Equipment,Other Infrastructure,1
2025-06-01,B DIVISION,JZ,1,Infrastructure & Equipment,Other Internal Disruptions,0
2025-06-01,B DIVISION,JZ,1,Infrastructure & Equipment,Propulsion,3
2025-06-01,B DIVISION,JZ,1,Infrastructure & Equipment,Rail and Roadbed,1
2025-06-01,B DIVISION,JZ,1,Infrastructure & Equipment,Service Delivery,4
2025-06-01,B DIVISION,JZ,1,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-06-01,B DIVISION,JZ,1,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,0
2025-06-01,B DIVISION,JZ,1,Operating Conditions,Other Operating Environment,14
2025-06-01,B DIVISION,JZ,1,Operating Conditions,Service Management,0
2025-06-01,B DIVISION,JZ,1,Planned ROW Work,Capital Work - Other Planned ROW,1
2025-06-01,B DIVISION,JZ,1,Planned ROW Work,Insufficient Supplement Schedule,0
2025-06-01,B DIVISION,JZ,1,Planned ROW Work,Other Planned ROW Work,0
2025-06-01,B DIVISION,JZ,1,Planned ROW Work,Subways Maintenance,13
2025-06-01,B DIVISION,JZ,1,Planned ROW Work,Work Equipment,6
2025-06-01,B DIVISION,JZ,1,Police & Medical,Persons on Roadbed,1
2025-06-01,B DIVISION,JZ,1,Police & Medical,"Public Conduct, Crime, Police Response",29
2025-06-01,B DIVISION,JZ,1,Police & Medical,Sick/Injured Customer,7
2025-06-01,B DIVISION,JZ,2,,,0
2025-06-01,B DIVISION,JZ,2,Crew Availability,Crew Availability,2
2025-06-01,B DIVISION,JZ,2,External Factors,External Agency or Utility,0
2025-06-01,B DIVISION,JZ,2,External Factors,External Debris on Roadbed,0
2025-06-01,B DIVISION,JZ,2,External Factors,Inclement Weather,1
2025-06-01,B DIVISION,JZ,2,Infrastructure & Equipment,Braking,0
2025-06-01,B DIVISION,JZ,2,Infrastructure & Equipment,Door-Related,1
2025-06-01,B DIVISION,JZ,2,Infrastructure & Equipment,"Fire, Smoke, Debris",0
2025-06-01,B DIVISION,JZ,2,Infrastructure & Equipment,Other - CE,0
2025-06-01,B DIVISION,JZ,2,Infrastructure & Equipment,Other - Sig,7
2025-06-01,B DIVISION,JZ,2,Infrastructure & Equipment,Other Infrastructure,2
2025-06-01,B DIVISION,JZ,2,Infrastructure & Equipment,Other Internal Disruptions,0
2025-06-01,B DIVISION,JZ,2,Infrastructure & Equipment,Propulsion,0
2025-06-01,B DIVISION,JZ,2,Infrastructure & Equipment,Rail and Roadbed,0
2025-06-01,B DIVISION,JZ,2,Infrastructure & Equipment,Service Delivery,2
2025-06-01,B DIVISION,JZ,2,Infrastructure & Equipment,Signal Modernization Capital Project,0
2025-06-01,B DIVISION,JZ,2,Infrastructure & Equipment,Train Brake Activation - Cause Unknown,0
2025-06-01,B DIVISION,JZ,2,Operating Conditions,Other Operating Environment,4
2025-06-01,B DIVISION,JZ,2,Operating Conditions,Service Management,0
2025-06-01,B DIVISION,JZ,2,Planned ROW Work,Capital Work - Other Planned ROW,0
2025-06-01,B DIVISION,JZ,2,Planned ROW Work,Insufficient Supplement Schedule,0
2025-06-01,B DIVISION,JZ,2,Planned ROW Work,Other Planned ROW Work,0
2025-06-01,B DIVISION,JZ,2,Planned ROW Work,Subways Maintenance,5
2025-06-01,B DIVISION,JZ,2,Planned ROW Work,Work Equipment,1
2025-06-01,B DIVISION,JZ,2,Police & Medical,Persons on Roadbed,1
2025-06-01,B DIVISION,JZ,2,Police & Medical,"Public Conduct, Crime, Police Response",15
2025-06-01,B DIVISION,JZ,2,Police & Medical,Sick/Injured Customer,0
2025-06-01,B DIVISION,L,1,,,0
2025-06-01,B DIVISION,L,1,Crew Availability,Crew Availability,6
2025-06-01,B DIVISION,L,1,External Factors,External Agency or Utility,2
2025-06-01,B DIVISION,L,1,External Factors,External Debris on Roadbed,1
2025-06-01,B DIVISION,L,1,External Factors,Inclement Weather,0
2025-06-01,B DIVISION,L,1,Infrastructure & Equipment,Braking,7
2025-06-01,B DIVISION,L,1,Infrastructure & Equipment,Door-Related,3
2025-06-01,B DIVISION,L,1,Infrastructure & Equipment,"Fire, Smoke, Debris",2
2025-06-01,B DIVISION,L,1,Infrastructure & Equipment,Other - CE,9
2025-06-01,B DIVISION,L,1,Infrastructure & Equipment,Other - Sig,11
